patch_id,official_split,tile,day,month,year,scene
S2_11-6-18_16PCC_12,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_13,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_14,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_15,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_16,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_17,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_18,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_19,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_2,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_20,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_21,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_22,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_23,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_24,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_25,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_26,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_27,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_28,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_29,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_3,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_30,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_31,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_32,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_33,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_34,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_35,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_36,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_37,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_38,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_39,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_4,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_40,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_41,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_42,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_43,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_44,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_45,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_46,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_47,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_48,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_49,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_5,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_50,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_51,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_52,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_6,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_7,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_8,val,16PCC,11,6,18,16PCC_18-6-11
S2_11-6-18_16PCC_9,val,16PCC,11,6,18,16PCC_18-6-11
S2_12-1-17_16PEC_0,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_1,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_10,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_11,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_12,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_13,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_14,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_15,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_16,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_17,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_18,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_19,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_2,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_20,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_21,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_22,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_23,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_24,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_25,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_26,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_27,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_28,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_29,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_3,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_30,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_31,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_32,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_33,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_34,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_35,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_36,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_37,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_38,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_39,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_4,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_5,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_6,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_7,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_8,val,16PEC,12,1,17,16PEC_17-1-12
S2_12-1-17_16PEC_9,val,16PEC,12,1,17,16PEC_17-1-12
S2_14-3-20_18QYF_0,val,18QYF,14,3,20,18QYF_20-3-14
S2_14-3-20_18QYF_1,val,18QYF,14,3,20,18QYF_20-3-14
S2_14-3-20_18QYF_2,val,18QYF,14,3,20,18QYF_20-3-14
S2_14-3-20_18QYF_3,val,18QYF,14,3,20,18QYF_20-3-14
S2_14-3-20_18QYF_4,val,18QYF,14,3,20,18QYF_20-3-14
S2_14-3-20_18QYF_5,val,18QYF,14,3,20,18QYF_20-3-14
S2_14-3-20_18QYF_6,val,18QYF,14,3,20,18QYF_20-3-14
S2_14-3-20_18QYF_7,val,18QYF,14,3,20,18QYF_20-3-14
S2_18-1-18_48PZC_0,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_1,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_10,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_11,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_12,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_13,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_14,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_15,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_16,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_17,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_18,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_19,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_2,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_20,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_21,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_22,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_23,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_24,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_25,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_26,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_3,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_4,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_5,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_6,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_7,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_8,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-1-18_48PZC_9,val,48PZC,18,1,18,48PZC_18-1-18
S2_18-9-20_16PCC_0,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_1,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_10,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_11,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_12,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_13,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_14,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_15,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_16,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_17,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_18,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_19,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_2,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_20,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_21,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_22,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_23,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_24,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_25,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_26,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_27,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_28,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_29,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_3,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_30,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_31,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_32,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_33,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_34,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_35,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_36,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_37,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_38,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_39,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_4,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_40,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_41,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_42,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_43,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_44,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_45,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_46,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_47,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_48,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_49,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_5,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_50,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_51,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_52,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_53,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_54,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_55,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_56,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_57,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_58,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_59,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_6,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_60,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_61,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_62,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_63,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_64,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_65,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_66,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_67,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_68,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_69,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_7,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_70,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_71,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_72,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_73,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_74,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_75,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_76,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_77,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_78,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_8,val,16PCC,18,9,20,16PCC_20-9-18
S2_18-9-20_16PCC_9,val,16PCC,18,9,20,16PCC_20-9-18
S2_19-9-18_16PCC_0,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_1,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_10,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_11,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_12,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_13,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_14,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_15,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_16,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_17,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_18,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_19,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_2,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_20,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_21,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_22,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_23,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_24,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_25,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_26,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_27,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_28,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_29,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_3,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_30,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_31,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_32,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_33,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_34,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_35,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_36,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_37,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_4,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_5,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_6,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_7,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_8,val,16PCC,19,9,18,16PCC_18-9-19
S2_19-9-18_16PCC_9,val,16PCC,19,9,18,16PCC_18-9-19
S2_21-2-18_16PCC_0,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_1,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_10,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_11,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_12,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_2,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_3,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_4,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_5,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_6,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_7,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_8,val,16PCC,21,2,18,16PCC_18-2-21
S2_21-2-18_16PCC_9,val,16PCC,21,2,18,16PCC_18-2-21
S2_24-3-20_18QYF_0,val,18QYF,24,3,20,18QYF_20-3-24
S2_24-3-20_18QYF_1,val,18QYF,24,3,20,18QYF_20-3-24
S2_28-9-20_16PDC_0,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_1,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_10,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_11,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_12,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_13,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_14,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_15,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_16,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_17,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_18,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_19,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_2,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_20,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_21,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_22,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_23,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_24,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_25,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_26,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_27,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_28,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_29,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_3,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_4,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_5,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_6,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_7,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_8,val,16PDC,28,9,20,16PDC_20-9-28
S2_28-9-20_16PDC_9,val,16PDC,28,9,20,16PDC_20-9-28
S2_29-12-20_18QYF_0,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_1,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_10,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_11,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_12,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_2,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_3,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_4,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_5,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_6,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_7,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_8,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-12-20_18QYF_9,val,18QYF,29,12,20,18QYF_20-12-29
S2_29-8-17_51RVQ_0,val,51RVQ,29,8,17,51RVQ_17-8-29
S2_29-8-17_51RVQ_1,val,51RVQ,29,8,17,51RVQ_17-8-29
S2_29-8-17_51RVQ_2,val,51RVQ,29,8,17,51RVQ_17-8-29
S2_29-8-17_51RVQ_3,val,51RVQ,29,8,17,51RVQ_17-8-29
S2_29-8-17_51RVQ_4,val,51RVQ,29,8,17,51RVQ_17-8-29
S2_29-8-17_51RVQ_5,val,51RVQ,29,8,17,51RVQ_17-8-29
S2_29-8-17_51RVQ_6,val,51RVQ,29,8,17,51RVQ_17-8-29
S2_7-3-20_18QYG_0,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_1,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_10,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_11,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_12,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_13,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_14,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_15,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_16,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_17,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_2,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_3,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_4,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_5,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_6,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_7,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_8,val,18QYG,7,3,20,18QYG_20-3-7
S2_7-3-20_18QYG_9,val,18QYG,7,3,20,18QYG_20-3-7
S2_12-12-20_16PCC_0,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_1,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_10,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_11,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_12,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_13,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_14,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_15,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_16,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_17,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_18,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_19,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_2,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_20,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_21,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_22,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_23,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_24,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_25,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_26,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_27,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_3,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_4,test,16PCC,12,12,20,16PCC_20-12-12
S2_12-12-20_16PCC_5,test,16PCC,12,12,20,16PCC_20-12-12
